file_1_file_1_g126	Helicase associated domain (HA2)  Add an annotation	DHX37
file_1_file_1_g128	RNA polymerase II regulatory region DNA binding	Zbed6
file_1_file_1_g129	lipid binding	-
file_1_file_1_g130	lipid binding	-
file_1_file_1_g131	lipid binding	-
file_1_file_1_g132	lipid binding	FABP5
file_1_file_1_g133	Domain of unknown function UPF0086	POP4
file_1_file_1_g134	Mitochondrial carrier protein	SLC25A1
file_1_file_1_g135	SNF5 / SMARCB1 / INI1	SMARCB1
file_1_file_1_g136	Sulfotransferase domain	-
file_1_file_1_g137	CCR4-NOT transcription complex subunit	CNOT10
file_1_file_1_g138	Glycosyl hydrolase family 30 TIM-barrel domain	GBA
file_1_file_1_g139	Protein tyrosine kinase	CDK1
file_1_file_1_g140	C2H2-type zinc finger	-
file_1_file_1_g141	DnaJ C terminal domain	-
file_1_file_1_g142	C2H2-type zinc finger	-
file_1_file_1_g143	EamA-like transporter family	SLC35G1
file_1_file_1_g144	Subunit 21 of Mediator complex	MED21
file_1_file_1_g145	GMC oxidoreductase	-
file_1_file_1_g147	GMC oxidoreductase	-
file_1_file_1_g148	GMC oxidoreductase	-
file_1_file_1_g150	GMC oxidoreductase	-
file_1_file_1_g151	GMC oxidoreductase	-
file_1_file_1_g152	GMC oxidoreductase	-
file_1_file_1_g153	GMC oxidoreductase	-
file_1_file_1_g154	Flotillin	FLOT2
file_1_file_1_g155	Flotillin	FLOT2
file_1_file_1_g156	Asparaginase	-
file_1_file_1_g158	Carbon-nitrogen hydrolase	BTD
file_1_file_1_g159	Carbon-nitrogen hydrolase	BTD
file_1_file_1_g161	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process	ALDH1L2
file_1_file_1_g162	NADH:ubiquinone oxidoreductase subunit B14.5a (Complex I-B14.5a)	NDUFA7
file_1_file_1_g163	Zinc ion binding	BRPF1
file_1_file_1_g164	-	-
file_1_file_1_g165	Mediator of CRAC channel activity	-
file_1_file_1_g167	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	MBD4
file_1_file_2_13365_g	Zinc ion binding	KDM2A
file_1_file_1_g168	Zinc ion binding	KDM2A
file_1_file_1_g169	-	-
file_1_file_1_g170	-	-
file_1_file_1_g171	-	-
file_1_file_1_g172	-	-
file_1_file_1_g173	binding. It is involved in the biological process described with regulation of transcription, DNA-templated	LHX1
file_1_file_1_g174	negative regulation of cilium assembly	TCHP
file_1_file_1_g175	Tetratricopeptide repeat	TTC28
file_1_file_1_g176	Tetratricopeptide repeat	TTC28
file_1_file_1_g177	Tetratricopeptide repeat	TTC28
file_1_file_1_g178	RNA recognition motif	SART3
file_1_file_1_g179	Abhydrolase domain containing 18	C4orf29
file_1_file_1_g180	Abhydrolase domain containing 18	C4orf29
file_1_file_1_g181	Epidermal growth factor-like domain.	-
file_1_file_1_g182	Exocyst component 84 C-terminal	EXOC8
file_1_file_1_g183	Sec1 family	VPS33A
file_1_file_1_g184	Rab GTPase activator activity. It is involved in the biological process described with regulation of Rab GTPase activity	SGSM2
file_1_file_1_g185	RUN	SGSM2
file_1_file_1_g186	RUN	SGSM2
file_1_file_1_g187	Ami_2	PGRPLB
file_1_file_1_g188	N-acetylmuramoyl-L-alanine amidase	PGRPLB
file_1_file_1_g189	N-acetylmuramoyl-L-alanine amidase	PGRPLB
file_1_file_1_g190	Wiskott Aldrich syndrome homology region 2	-
file_1_file_1_g191	Nuclear condensing complex subunits, C-term domain	NCAPG
file_1_file_1_g192	GMC oxidoreductase	-
file_1_file_1_g193	Structural constituent of cuticle	-
file_1_file_1_g194	Chromo Shadow Domain	CBX1
file_1_file_1_g195	Protein tyrosine kinase	TAOK1
file_1_file_2_13395_g	NIPSNAP	NIPSNAP1
file_1_file_1_g196	NIPSNAP	NIPSNAP1
file_1_file_1_g197	Broad-Complex, Tramtrack and Bric a brac	-
file_1_file_1_g198	-	-
file_1_file_1_g199	-	-
file_1_file_1_g201	Ankyrin repeat	ANKFY1
file_1_file_1_g202	This is a component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain. This protein may mediate formation of the complex between cytochromes c and c1	UQCRH
file_1_file_1_g203	nucleic acid binding	SETD1B
file_1_file_1_g204	protein serine threonine kinase activity. It is involved in the biological process described with intracellular signal transduction	CIT
file_1_file_1_g205	protein serine threonine kinase activity. It is involved in the biological process described with intracellular signal transduction	CIT
file_1_file_1_g206	transporter activity. It is involved in the biological process described with transport	-
file_1_file_1_g207	emp24/gp25L/p24 family/GOLD	TMED2
file_1_file_1_g208	PD-(D/E)XK nuclease superfamily	DNA2
file_1_file_1_g209	Methyltransferase involved in Williams-Beuren syndrome	WBSCR22
file_1_file_1_g210	positive regulation of sensory perception of pain	FAM173B
file_1_file_1_g211	DEAD/DEAH box helicase	DDX1
file_1_file_2_13410_g	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain	SETD8
file_1_file_1_g212	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain	SETD8
file_1_file_1_g213	Histone deacetylase domain	HDAC8
file_1_file_1_g214	UEV domain	UBE2L3
file_1_file_1_g215	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g216	component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation	EIF3C
file_1_file_1_g217	Zinc-finger associated domain (zf-AD)	-
file_1_file_1_g218	Snare region anchored in the vesicle membrane C-terminus	SNAP29
file_1_file_1_g220	Protein kinase domain	CAMKK2
file_1_file_1_g222	Growth-Arrest-Specific Protein 2 Domain	GAS2L1
file_1_file_1_g223	Haemolymph juvenile hormone binding protein (JHBP)	-
file_1_file_1_g224	-	-
file_1_file_1_g225	-	-
file_1_file_1_g226	-	-
file_1_file_1_g229	NOSIC (NUC001) domain	NOP58
file_1_file_1_g230	Uncharacterised ACR, YagE family COG1723	RMND1
file_1_file_1_g231	Uncharacterised ACR, YagE family COG1723	RMND1
file_1_file_1_g232	Glutathione S-transferase, C-terminal domain	-
file_1_file_1_g233	-	-
file_1_file_1_g234	Nucleoredoxin	NXN
file_1_file_1_g235	Type III restriction enzyme, res subunit	DDX39A
file_1_file_1_g236	Serine carboxypeptidase	CPVL
file_1_file_1_g237	Serine carboxypeptidase	CPVL
file_1_file_1_g238	RPAP1-like, N-terminal	RPAP1
file_1_file_1_g239	Translation machinery-associated protein 16	TMA16
file_1_file_1_g240	Eukaryotic protein of unknown function (DUF872)	TMEM134
file_1_file_1_g241	DUF4217	DDX55
file_1_file_1_g242	Belongs to the WD repeat coronin family	CORO1C
file_1_file_1_g243	TLC domain	FAM57A
file_1_file_1_g244	serine-type endopeptidase activity. It is involved in the biological process described with proteolysis	-
file_1_file_2_13445_g	serine-type endopeptidase activity. It is involved in the biological process described with proteolysis	-
file_1_file_1_g245	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	LIMK1
file_1_file_1_g246	Spindle and kinetochore-associated protein 2	-
file_1_file_1_g247	P-loop containing NTP hydrolase pore-1	sno
file_1_file_1_g248	Small acidic protein family	RSRC2
file_1_file_1_g250	TRAF-type zinc finger	TRAFD1
file_1_file_1_g251	-	-
file_1_file_1_g252	Domain in Tre-2, BUB2p, and Cdc16p. Probable Rab-GAPs.	TBC1D22B
file_1_file_1_g253	Domain of unknown function (DUF3342)	KIAA1841
file_1_file_1_g254	Ribosomal protein L6e	RPL6
file_1_file_1_g255	Ion transport protein	TPCN1
file_1_file_1_g256	GHMP kinases N terminal domain	MVK
file_1_file_1_g257	Belongs to the ALG6 ALG8 glucosyltransferase family	ALG6
file_1_file_1_g258	Uncharacterized ACR, YdiU/UPF0061 family	-
file_1_file_1_g259	Trypsin-like serine protease	-
file_1_file_1_g260	Trypsin-like serine protease	-
file_1_file_1_g262	Mitochondrial 18 KDa protein (MTP18)	MTFP1
file_1_file_1_g263	cytoskeletal protein binding	-
file_1_file_1_g264	ABC transporter	ABCA5
file_1_file_1_g266	Trypsin-like serine protease	-
file_1_file_1_g267	B3/4 domain	LRRC47
file_1_file_1_g268	Class II histone deacetylase complex subunits 2 and 3	RAD54L
file_1_file_1_g270	Uncharacterized ACR, YdiU/UPF0061 family	-
file_1_file_1_g271	HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1	HSPBP1
file_1_file_1_g273	BESS motif	-
file_1_file_1_g274	BESS motif	-
file_1_file_1_g279	zinc finger	-
file_1_file_1_g280	SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains	-
file_1_file_1_g283	lactate/malate dehydrogenase, NAD binding domain	-
file_1_file_1_g284	Sec1 family	VPS45
file_1_file_1_g286	LsmAD	ATXN2
file_1_file_1_g287	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g289	-	-
file_1_file_1_g290	Phosphatidylinositol-glycan biosynthesis class S protein	PIGS
file_1_file_1_g291	Citrate transporter	SLC13A5
file_1_file_1_g292	succinate transmembrane transporter activity	-
file_1_file_1_g293	CRAL/TRIO domain	-
file_1_file_1_g294	-	-
file_1_file_1_g295	Divergent CRAL/TRIO domain	GDAP2
file_1_file_1_g296	GTPase activator activity	ARHGAP9
file_1_file_1_g297	GTPase activator activity	ARHGAP9
file_1_file_1_g299	-	-
file_1_file_1_g300	-	-
file_1_file_1_g301	Meckel syndrome type 1	-
file_1_file_1_g302	It is involved in the biological process described with proteolysis	RHBDL2
file_1_file_1_g303	It is involved in the biological process described with proteolysis	RHBDL2
file_1_file_1_g304	Zn_pept	CPD
file_1_file_1_g305	Zn_pept	CPD
file_1_file_1_g306	Uncharacterized conserved protein (DUF2152)	KIAA2013
file_1_file_1_g307	Ezrin/radixin/moesin family	NF2
file_1_file_2_13507_g	Ezrin/radixin/moesin family	NF2
file_1_file_1_g308	NUC173 domain	RRP12
file_1_file_1_g309	NUC173 domain	RRP12
file_1_file_1_g310	SCA7, zinc-binding domain	ATXN7L1
file_1_file_1_g311	Peptidase S24-like	IMMP2L
file_1_file_1_g312	Telomere recombination	YRDC
file_1_file_1_g313	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	POLR3K
file_1_file_1_g314	DNA binding	CERS5
file_1_file_1_g316	DNA binding	CERS5
file_1_file_1_g317	DNA binding	CERS5
file_1_file_1_g318	RNA recognition motif	-
file_1_file_1_g319	It is involved in the biological process described with	-
file_1_file_1_g320	It is involved in the biological process described with	-
file_1_file_1_g321	-	-
file_1_file_1_g322	Thrombospondin type 1 repeats	-
file_1_file_2_13527_g	Thrombospondin type 1 repeats	-
file_1_file_1_g323	Thrombospondin type 1 repeats	-
file_1_file_1_g324	Serine/threonine phosphatases, family 2C, catalytic domain	PPM1D
file_1_file_1_g325	ribosomal protein L18	MRPL18
file_1_file_1_g326	Myo-inositol oxygenase	MIOX
file_1_file_1_g327	iron ion binding. It is involved in the biological process described with oxidation-reduction process	MIOX
file_1_file_1_g328	Calponin homology domain	SPECC1
file_1_file_1_g329	Calponin homology domain	SPECC1
file_1_file_1_g330	Calponin homology domain	SPECC1
file_1_file_2_13535_g	Calponin homology domain	SPECC1
file_1_file_1_g331	Calponin homology domain	SPECC1
file_1_file_1_g333	spliceosomal complex assembly	-
file_1_file_1_g334	Peptidase C1-like family	BLMH
file_1_file_1_g335	Domain of unknown function (DUF4807)	F58A4.6
file_1_file_1_g337	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation	EIF3A
file_1_file_1_g338	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation	EIF3A
file_1_file_1_g340	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation	EIF3A
file_1_file_1_g341	Non-catalytic subunit of the NatB complex which catalyzes acetylation of the N-terminal methionine residues of proteins beginning with Met-Asp or Met-Glu (By similarity). Has 2 roles in the larval immune response required both for the phagocytic degradation of internalized bacteria and for the induction of Defensin in the fat body. Within the phagocytic blood cells, has a role in detection of infection and activation of the humoral immune response	NAA25
file_1_file_1_g342	Domain in Tre-2, BUB2p, and Cdc16p. Probable Rab-GAPs.	TBC1D10B
file_1_file_1_g343	Belongs to the PI3 PI4-kinase family	PI4KA
file_1_file_1_g344	Zinc finger HIT domain-containing protein 2-like	ZNHIT2
file_1_file_1_g345	GIY-YIG catalytic domain	SLX1A
file_1_file_1_g346	-	-
file_1_file_1_g347	Aldo/keto reductase family	-
file_1_file_1_g348	Aldo/keto reductase family	-
file_1_file_1_g349	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	-
file_1_file_1_g350	Divergent CRAL/TRIO domain	-
file_1_file_2_13556_g	CRAL/TRIO domain	-
file_1_file_1_g351	CRAL/TRIO domain	-
file_1_file_1_g352	organic substance transport	-
file_1_file_1_g353	Ras family	RASL10B
file_1_file_1_g354	Carboxylesterase family	CES5A
file_1_file_1_g355	Major intrinsic protein	-
file_1_file_1_g356	Carboxylesterase family	CES5A
file_1_file_1_g357	Carboxylesterase family	CES5A
file_1_file_1_g358	Major intrinsic protein	-
file_1_file_1_g359	7tm Odorant receptor	Orco
file_1_file_2_13566_g	7tm Odorant receptor	Orco
file_1_file_1_g360	KR domain	-
file_1_file_1_g365	Fructose-bisphosphate aldolase class-I	-
file_1_file_1_g366	Fructose-bisphosphate aldolase class-I	-
file_1_file_1_g367	Fructose-bisphosphate aldolase class-I	-
file_1_file_1_g370	T-box	-
file_1_file_1_g373	T-box	bi
file_1_file_1_g374	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	MYO18B
file_1_file_1_g375	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	MYO18B
file_1_file_1_g376	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	MYO18B
file_1_file_1_g377	Beta2-adaptin appendage, C-terminal sub-domain	AP1B1
file_1_file_1_g378	Beta2-adaptin appendage, C-terminal sub-domain	AP1B1
file_1_file_2_13588_g	Protein transporter activity. It is involved in the biological process described with vesicle-mediated transport	AP1B1
file_1_file_1_g379	twin BRCT domain	-
file_1_file_1_g381	Trypsin-like serine protease	-
file_1_file_1_g382	8-oxoguanine DNA glycosylase, N-terminal domain	OGG1
file_1_file_1_g383	It is involved in the biological process described with	CHN1
file_1_file_1_g384	Phospholipase A2	-
file_1_file_2_13594_g	Phospholipase A2	-
file_1_file_1_g385	Src homology 3 domains	BZRAP1
file_1_file_1_g387	CRAL/TRIO domain	-
file_1_file_1_g388	Astacin (Peptidase family M12A)	-
file_1_file_1_g389	Astacin (Peptidase family M12A)	-
file_1_file_1_g390	Endoplasmic reticulum protein ERp29, C-terminal domain	ERP29
file_1_file_1_g391	Ran-binding domain	RANBP1
file_1_file_1_g392	Galactose oxidase, central domain	-
file_1_file_1_g393	Ras family	rab-35
file_1_file_1_g394	ARP2/3 complex 20 kDa subunit (ARPC4)	ARPC4
file_1_file_2_13605_g	Ubiquitin fusion degradation protein UFD1	UFD1L
file_1_file_1_g395	Ubiquitin fusion degradation protein UFD1	UFD1L
file_1_file_2_13606_g	negative regulation of hyaluronan biosynthetic process	CLTC
file_1_file_1_g396	negative regulation of hyaluronan biosynthetic process	CLTC
file_1_file_1_g397	Clathrin is the major protein of the polyhedral coat of coated pits and vesicles	CLTC
file_1_file_1_g398	Zinc-finger double-stranded RNA-binding	ZNF593
file_1_file_1_g400	Transport and Golgi organisation 2	TANGO2
file_1_file_1_g401	zinc finger	-
file_1_file_1_g402	zinc finger	-
file_1_file_1_g403	HELICc2	BRIP1
file_1_file_1_g404	lipid binding	FABP3
file_1_file_1_g407	Short calmodulin-binding motif containing conserved Ile and Gln residues.	-
file_1_file_1_g408	Myosin. Large ATPases.	MYO18B
file_1_file_1_g409	Myosin. Large ATPases.	MYO18B
file_1_file_1_g410	Myb/SANT-like DNA-binding domain	-
file_1_file_1_g413	Lipocalin / cytosolic fatty-acid binding protein family	FABP5
file_1_file_1_g414	EF-hand domain	-
file_1_file_1_g415	Histidine phosphatase superfamily (branch 1)	-
file_1_file_1_g416	Cytochrome P450	-
file_1_file_1_g417	Cytochrome P450	-
file_1_file_1_g418	SHC SH2 domain-binding protein	SHCBP1
file_1_file_1_g419	AMP-binding enzyme C-terminal domain	-
file_1_file_1_g420	AMP-binding enzyme C-terminal domain	-
file_1_file_1_g421	AMP-binding enzyme	-
file_1_file_1_g422	OB-fold nucleic acid binding domain	NARS
file_1_file_1_g423	Glycosyl hydrolase family 30 TIM-barrel domain	GBA
file_1_file_1_g424	activity. It is involved in the biological process described with ion transport	-
file_1_file_1_g425	Lipocalin / cytosolic fatty-acid binding protein family	-
file_1_file_1_g426	Enoyl-(Acyl carrier protein) reductase	DHRS11
file_1_file_1_g428	-	-
file_1_file_1_g429	Armadillo repeat containing 2	ARMC2
file_1_file_1_g430	Involved in transport from the ER to the Golgi apparatus as well as in intra-Golgi transport. It belongs to a super-family of proteins called t-SNAREs or soluble NSF (N-ethylmaleimide- sensitive factor) attachment protein receptor	GOSR1
file_1_file_1_g431	Zinc-finger associated domain (zf-AD)	-
file_1_file_1_g433	Uncharacterized protein conserved in bacteria (DUF2236)	-
file_1_file_1_g434	Uncharacterized protein conserved in bacteria (DUF2236)	-
file_1_file_1_g435	Uncharacterized protein conserved in bacteria (DUF2236)	-
